indexx0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
96238,-91,110.31,96,1,26.5,999,-1,1,20398
96239,-86.02,121.2,96,1,30.5,999,-1,1,20399
96240,-34.4,50.05,96,1,25,999,-1,1,20400
96241,-122.81,41.73,96,1,20.5,999,-1,0,-1
96242,-13.56,20.12,96,1,14.5,999,-1,0,-1
96243,-104.28,30.97,96,1,21.5,999,-1,0,-1
96244,-111.99,162.24,96,1,9.5,999,-1,0,-1
96245,-83,111.91,96,1,30.5,999,-1,1,20401
96246,-89.19,-17.59,96,1,23,999,-1,0,-1
96247,-27.62,-102.04,96,1,8,999,-1,0,-1
96248,-44.24,-67.95,96,1,14,999,-1,0,-1
96249,196.56,-163.33,96,1,14,999,-1,0,-1
96250,-112.02,2.44,96,1,21,999,-1,0,-1
96251,174.82,-161.84,96,1,17.5,999,-1,0,-1
96252,-122.96,53.64,96,1,15,999,-1,0,-1
96253,-157.2,68.3,96,1,5.5,999,-1,0,-1
96254,-64.49,56.67,96,1,11.5,999,-1,0,-1
96255,-20.42,22.19,96,1,14,999,-1,0,-1
96256,107.1,-72.75,96,1,25.5,999,-1,1,20402
96257,-98.89,6.47,96,1,29,999,-1,1,20403
96258,111.29,-87.37,96,1,19.5,999,-1,0,-1
96259,-182.07,114.45,96,1,4.5,999,-1,0,-1
96260,-112.33,30.38,96,1,23.5,999,-1,0,-1
96261,-83.24,138.86,96,1,13,999,-1,0,-1
96262,-42.45,-72.04,96,1,12.5,999,-1,0,-1
96263,159.4,-104.1,96,1,18,999,-1,0,-1
96264,-100.32,136.13,96,1,16.5,999,-1,0,-1
96265,-13.28,-146.46,96,1,3.5,999,-1,0,-1
96266,-16.17,-86.15,96,1,8.5,999,-1,0,-1
96267,121.72,-80.22,96,1,27.5,999,-1,1,20404
96268,-92.59,106.12,96,1,25,999,-1,1,20405
96269,-111.74,177.71,96,1,5,999,-1,0,-1
96270,122.23,-63.03,96,1,18.5,999,-1,0,-1
96271,-82.71,89.98,96,1,14,999,-1,0,-1
96272,-66.16,-1.4,96,1,9,999,-1,0,-1
96273,-98.87,126.97,96,1,24,999,-1,0,-1
96274,-131.84,167.59,96,1,5,999,-1,0,-1
96275,-96.97,-10.62,96,1,23.5,999,-1,0,-1
96276,181.54,-144.65,96,1,20.5,999,-1,0,-1
96277,-61.03,94.44,96,1,24,999,-1,0,-1
96278,-29.17,55.73,96,1,21,999,-1,0,-1
96279,-53.71,-81.38,96,1,9.5,999,-1,0,-1
96280,115.47,-63.38,96,1,23,999,-1,0,-1
96281,-34.45,-81.4,96,1,11,999,-1,0,-1
96282,107.59,-58,96,1,23,999,-1,0,-1
96283,-28.16,-87.08,96,1,11,999,-1,0,-1
96284,128.65,-98.74,96,1,25.5,999,-1,1,20406
96285,-116.68,45.89,96,1,19.5,999,-1,0,-1
96286,-50.52,47.21,96,1,17,999,-1,0,-1
96287,-142.11,65.6,96,1,9.5,999,-1,0,-1
96288,-13.07,15.06,96,1,14,999,-1,0,-1
96289,134.53,-106.74,96,1,22,999,-1,0,-1
96290,169.58,-115.97,96,1,13,999,-1,0,-1
96291,-49.81,76.5,96,1,29.5,999,-1,1,20407
96292,-95.97,117.57,96,1,26.5,999,-1,1,20408
96293,-204.52,134.43,96,1,2.5,999,-1,0,-1
96294,-79.17,88.83,96,1,20.5,999,-1,0,-1
96295,152.2,-132.19,96,1,21,999,-1,0,-1
96296,10.34,-20.98,96,1,2.5,999,-1,0,-1
96297,-52.92,-63.72,96,1,16,999,-1,0,-1
96298,152.41,-123.18,96,1,24,999,-1,0,-1
96299,-4.21,-5.67,96,1,6,999,-1,0,-1
96300,-87.09,-1.37,96,1,26,999,-1,1,20409
96301,-7.64,-145.59,96,1,3.5,999,-1,0,-1
96302,-105.76,27.59,96,1,23,999,-1,0,-1
96303,-64.98,-45.49,96,1,25,999,-1,1,20410
96304,123.82,-73.61,96,1,24,999,-1,0,-1
96305,-92.79,105.03,96,1,25.5,999,-1,1,20411
96306,138.23,-120.05,96,1,16.5,999,-1,0,-1
96307,-87.7,97.69,96,1,22,999,-1,0,-1
96308,-91.91,9.04,96,1,23.5,999,-1,0,-1
96309,-73.85,-33.94,96,1,26,999,-1,1,20412
96310,-121.18,34.39,96,1,19,999,-1,0,-1
96311,-97.8,17.15,96,1,24,999,-1,0,-1
96312,-66.12,-44.96,96,1,26,999,-1,1,20413
96313,-51.53,-41.86,96,1,23.5,999,-1,0,-1
96314,-161.71,72.63,96,1,7,999,-1,0,-1
96315,-102.79,4.48,96,1,28.5,999,-1,1,20414
96316,-73.21,-27.55,96,1,28.5,999,-1,1,20415
96317,-80.25,116.6,96,1,28.5,999,-1,1,20416
96318,-87.29,4.58,96,1,22.5,999,-1,0,-1
96319,48.37,-29.29,96,1,2.5,999,-1,0,-1
96320,-83.28,-18.25,96,1,25,999,-1,1,20417
96321,159.49,-142.83,96,1,23.5,999,-1,0,-1
96322,184.87,-141.48,96,1,14.5,999,-1,0,-1
96323,-103.99,-10.87,96,1,19,999,-1,0,-1
96324,-37.69,54.06,96,1,23,999,-1,0,-1
96325,141.77,-104.39,96,1,29,999,-1,1,20418
96326,-78.68,107.56,96,1,30,999,-1,1,20419
96327,133.27,-100.19,96,1,25,999,-1,1,20420
96328,-98.76,31.11,96,1,17.5,999,-1,0,-1
96329,-92.53,-10.9,96,1,26.5,999,-1,1,20421
96330,-39.23,72.61,96,1,21.5,999,-1,0,-1
96331,-109.2,151.92,96,1,12.5,999,-1,0,-1
96332,110.96,-59.64,96,1,23,999,-1,0,-1
96333,-70.16,-44.34,96,1,23,999,-1,0,-1
96334,-20.62,39.23,96,1,18,999,-1,0,-1
96335,-78.28,112.46,96,1,29.5,999,-1,1,20422
96336,-68.87,4.1,96,1,10,999,-1,0,-1
96337,-46.76,45.51,96,1,19,999,-1,0,-1
96338,-38.08,-45.51,96,1,10.5,999,-1,0,-1
96339,-90.23,135.38,96,1,17.5,999,-1,0,-1
96340,104.88,-59.1,96,1,22.5,999,-1,0,-1
96341,181.24,-166.28,96,1,15.5,999,-1,0,-1
96342,-45.69,79.5,96,1,24,999,-1,0,-1
96343,137.57,-104.61,96,1,30,999,-1,1,20423
96344,-84.51,105.99,96,1,29.5,999,-1,1,20424
96345,147.7,-95.77,96,1,26,999,-1,1,20425
96346,220.18,-191.47,96,1,5,999,-1,0,-1
96347,-120.49,138.75,96,1,10.5,999,-1,0,-1
96348,122.3,-83.36,96,1,29.5,999,-1,1,20426
96349,129.86,-102.86,96,1,24,999,-1,0,-1
96350,-127.89,30.7,96,1,15,999,-1,0,-1
96351,-71.55,71,96,1,18.5,999,-1,0,-1
96352,-67.27,88.31,96,1,27,999,-1,1,20427
96353,112.3,-75.99,96,1,24,999,-1,0,-1
96354,-26.05,33.52,96,1,16.5,999,-1,0,-1
96355,-16.38,-62.49,96,1,2,999,-1,0,-1
96356,138.05,-97.24,96,1,30,999,-1,1,20428
96357,-56.55,-49.16,96,1,22,999,-1,0,-1
96358,-37.38,78.89,96,1,18,999,-1,0,-1
96359,-39.68,93.56,96,1,11.5,999,-1,0,-1
96360,-147.35,87.05,96,1,7,999,-1,0,-1
96361,-93.71,108.33,96,1,25,999,-1,1,20429
96362,134.92,-78.3,96,1,20,999,-1,0,-1
96363,-32.37,50.63,96,1,24,999,-1,0,-1
96364,-75.74,67.49,96,1,12.5,999,-1,0,-1
96365,-99.44,1.93,96,1,29.5,999,-1,1,20430
96366,-108.63,-12.24,96,1,14.5,999,-1,0,-1
96367,0.15,25.38,96,1,9.5,999,-1,0,-1
96368,-106.7,160.49,96,1,9,999,-1,0,-1
96369,194.17,-184.41,96,1,12,999,-1,0,-1
96370,-118.07,24.64,96,1,19.5,999,-1,0,-1
96371,-75.32,-29.2,96,1,27,999,-1,1,20431
96372,-83.69,116.62,96,1,31.5,999,-1,1,20432
96373,-56.18,92.37,96,1,24,999,-1,0,-1
96374,150.38,-105.59,96,1,26.5,999,-1,1,20433
96375,-64.7,91.66,96,1,26,999,-1,1,20434
96376,-96.16,93.36,96,1,11.5,999,-1,0,-1
96377,-139.37,38.78,96,1,12.5,999,-1,0,-1
96378,-119.86,150.3,96,1,11,999,-1,0,-1
96379,86.98,-25.06,96,1,12.5,999,-1,0,-1
96380,-52.72,-29.47,96,1,17,999,-1,0,-1
96381,-42.43,93.26,96,1,15,999,-1,0,-1
96382,-106.2,155.23,96,1,10.5,999,-1,0,-1
96383,-40.04,41.73,96,1,19,999,-1,0,-1
96384,134.45,-93.38,96,1,28,999,-1,1,20435
96385,148.86,-114.55,96,1,26.5,999,-1,1,20436
96386,-59.64,91.03,96,1,29,999,-1,1,20437
96387,-67.03,76.77,96,1,25,999,-1,1,20438
96388,-120.7,151.33,96,1,11.5,999,-1,0,-1
96389,193.89,-164.68,96,1,16.5,999,-1,0,-1
96390,-134.57,43.23,96,1,15,999,-1,0,-1
96391,183.6,-123.58,96,1,8.5,999,-1,0,-1
96392,-94.96,-8.25,96,1,30,999,-1,1,20439
96393,-129.27,164.25,96,1,7.5,999,-1,0,-1
96394,101.61,-57.75,96,1,22,999,-1,0,-1
96395,104.24,-46.58,96,1,16,999,-1,0,-1
96396,-158.77,95.63,96,1,7.5,999,-1,0,-1
96397,-80.07,1.51,96,1,17.5,999,-1,0,-1
96398,134.52,-89.42,96,1,30,999,-1,1,20440
96399,-159.24,89.57,96,1,8,999,-1,0,-1
96400,-25.22,30.35,96,1,16.5,999,-1,0,-1
96401,185.22,-134.41,96,1,12.5,999,-1,0,-1
96402,-44.98,69.44,96,1,26.5,999,-1,1,20441
96403,-166.62,85.38,96,1,8.5,999,-1,0,-1
96404,116.11,-68.41,96,1,25,999,-1,1,20442
96405,122.98,-101.1,96,1,21,999,-1,0,-1
96406,-189.77,121.58,96,1,5.5,999,-1,0,-1
96407,-4.07,18.79,96,1,12,999,-1,0,-1
96408,-117.65,48.64,96,1,16.5,999,-1,0,-1
96409,-191,117.33,96,1,4.5,999,-1,0,-1
96410,130.69,-74.82,96,1,21.5,999,-1,0,-1
96411,183.53,-163.62,96,1,16.5,999,-1,0,-1
96412,-59.63,-44.15,96,1,25,999,-1,1,20443
96413,-99.25,-9.98,96,1,26,999,-1,1,20444
96414,-20.78,41.03,96,1,17,999,-1,0,-1
96415,-113.91,119.1,96,1,11.5,999,-1,0,-1
96416,-54.6,54.46,96,1,18.5,999,-1,0,-1
96417,-89.85,114.63,96,1,27,999,-1,1,20445
96418,-72.81,-34.51,96,1,25.5,999,-1,1,20446
96419,-58.28,-70.58,96,1,10.5,999,-1,0,-1
96420,-91.67,113.44,96,1,25,999,-1,1,20447
96421,-49.87,41.46,96,1,13.5,999,-1,0,-1
96422,165.53,-137.56,96,1,26,999,-1,1,20448
96423,1.64,-6.67,96,1,6.5,999,-1,0,-1
96424,-38.8,-82.29,96,1,10.5,999,-1,0,-1
96425,203.28,-170.94,96,1,10.5,999,-1,0,-1
96426,-154.52,99.79,96,1,6.5,999,-1,0,-1
96427,93.99,-31.41,96,1,15,999,-1,0,-1
96428,-100,23.72,96,1,22.5,999,-1,0,-1
96429,-105.21,146.53,96,1,15,999,-1,0,-1
96430,128.41,-95.76,96,1,26,999,-1,1,20449
96431,92.06,-36.03,96,1,15,999,-1,0,-1
96432,-32.02,40.9,96,1,21.5,999,-1,0,-1
96433,139.86,-109.51,96,1,29,999,-1,1,20450
96434,147.63,-105.19,96,1,26.5,999,-1,1,20451
96435,-92.82,-27.9,96,1,17.5,999,-1,0,-1
96436,-123.88,28.98,96,1,17.5,999,-1,0,-1
96437,-172.67,230,96,1,1,999,-1,0,-1
96438,-90.86,146.01,96,1,11,999,-1,0,-1
96439,-88.56,151.68,96,1,7,999,-1,0,-1
96440,0.15,5.08,96,1,9.5,999,-1,0,-1
96441,119.22,-69.24,96,1,23,999,-1,0,-1
96442,-67.02,102.67,96,1,24.5,999,-1,0,-1
96443,-105.38,35.99,96,1,19,999,-1,0,-1
96444,173.03,-149.37,96,1,25.5,999,-1,1,20452
96445,100.44,-23.66,96,1,8.5,999,-1,0,-1
96446,-58.17,98.36,96,1,17,999,-1,0,-1
96447,-32.57,60.83,96,1,18.5,999,-1,0,-1
96448,-58.54,93.28,96,1,24.5,999,-1,0,-1
96449,167.19,-140.59,96,1,25.5,999,-1,1,20453
96450,150.62,-103.99,96,1,27,999,-1,1,20454
96451,153.41,-138.52,96,1,21.5,999,-1,0,-1
96452,-38.16,12.38,96,1,4.5,999,-1,0,-1
96453,197.66,-189.18,96,1,9.5,999,-1,0,-1
96454,-80.72,95.21,96,1,24,999,-1,0,-1
96455,94.87,-44.25,96,1,16.5,999,-1,0,-1
96456,154.16,-111.44,96,1,26,999,-1,1,20455
96457,97.23,-50.44,96,1,17.5,999,-1,0,-1
96458,83.32,-20.83,96,1,11.5,999,-1,0,-1
96459,89.63,-26.39,96,1,13.5,999,-1,0,-1
96460,-68.71,-17.88,96,1,20,999,-1,0,-1
96461,81.96,-26.13,96,1,11.5,999,-1,0,-1
96462,106.15,-79.57,96,1,22,999,-1,0,-1
96463,-50.24,-53.49,96,1,18,999,-1,0,-1
96464,-98.8,8.87,96,1,26.5,999,-1,1,20456
96465,-136.03,192.39,96,1,4,999,-1,0,-1
96466,-90.35,-7.85,96,1,27.5,999,-1,1,20457
96467,31.59,-15.72,96,1,2,999,-1,0,-1
96468,124.39,-65.36,96,1,18.5,999,-1,0,-1
96469,144.94,-122.3,96,1,19.5,999,-1,0,-1
96470,-100.41,56.19,96,1,5.5,999,-1,0,-1
96471,-69.86,97.41,96,1,27.5,999,-1,1,20458
96472,-152.93,88.33,96,1,7.5,999,-1,0,-1
96473,-66.53,-35.79,96,1,26.5,999,-1,1,20459
96474,-45.24,48.4,96,1,19.5,999,-1,0,-1
96475,-161.91,66.52,96,1,4.5,999,-1,0,-1
96476,154.46,-128.1,96,1,24,999,-1,0,-1
96477,-117.95,34.04,96,1,21.5,999,-1,0,-1
96478,132.02,-120.39,96,1,9,999,-1,0,-1
96479,181.53,-140.26,96,1,17.5,999,-1,0,-1
96480,154.59,-120.03,96,1,23.5,999,-1,0,-1
96481,-65.75,76.17,96,1,27,999,-1,1,20460
96482,118.51,-94.09,96,1,19.5,999,-1,0,-1
96483,-84.73,4.17,96,1,22,999,-1,0,-1
96484,108.35,-47.3,96,1,15,999,-1,0,-1
96485,96.25,-25.38,96,1,12.5,999,-1,0,-1
96486,40.13,55.53,96,1,2,999,-1,0,-1
96487,-42.36,78.47,96,1,20,999,-1,0,-1
96488,-69.67,-22.77,96,1,23,999,-1,0,-1
96489,-102.73,24.43,96,1,23.5,999,-1,0,-1
96490,-101.88,121.77,96,1,24.5,999,-1,0,-1
96491,-14.21,68.43,96,1,5,999,-1,0,-1
96492,-52.82,56.96,96,1,20,999,-1,0,-1
96493,137.07,-108.64,96,1,28.5,999,-1,1,20461
96494,-123.13,37.73,96,1,20.5,999,-1,0,-1
96495,174,-152.58,96,1,23,999,-1,0,-1
96496,-118.48,12.97,96,1,15.5,999,-1,0,-1
96497,-183.82,112.79,96,1,4.5,999,-1,0,-1
96498,173.6,-141.03,96,1,24.5,999,-1,0,-1
96499,-51.19,50.57,96,1,18,999,-1,0,-1
96500,177.5,-164.22,96,1,18.5,999,-1,0,-1
96501,-86.02,112.42,96,1,29.5,999,-1,1,20462
96502,-78.62,99.52,96,1,28.5,999,-1,1,20463
96503,150.54,-99.62,96,1,25,999,-1,1,20464
96504,-60.22,-13.55,96,1,11.5,999,-1,0,-1
96505,-71.52,106.45,96,1,27,999,-1,1,20465
96506,-103.24,-7.88,96,1,24,999,-1,0,-1
96507,-117.26,26.03,96,1,21,999,-1,0,-1
96508,-48.51,-76.13,96,1,11.5,999,-1,0,-1
96509,-52.68,36.63,96,1,9,999,-1,0,-1
96510,-54.23,79.47,96,1,31.5,999,-1,1,20466
96511,-78.47,-31.48,96,1,26,999,-1,1,20467
96512,-152.82,213.11,96,1,2.5,999,-1,0,-1
96513,135.09,-102.53,96,1,30.5,999,-1,1,20468
96514,-58.77,57.72,96,1,18,999,-1,0,-1
96515,91.86,-44.34,96,1,16.5,999,-1,0,-1
96516,80.26,-14.57,96,1,11,999,-1,0,-1
96517,164,-135.47,96,1,26,999,-1,1,20469
96518,136.72,-91.99,96,1,31,999,-1,1,20470
96519,-59.18,-48.78,96,1,23.5,999,-1,0,-1
96520,-29.75,-100.71,96,1,8,999,-1,0,-1
96521,-47.91,79.03,96,1,27,999,-1,1,20471
96522,-55.22,-48.62,96,1,21,999,-1,0,-1
96523,122.94,-70.95,96,1,22,999,-1,0,-1
96524,-97.64,107.71,96,1,21,999,-1,0,-1
96525,-21.49,-102.19,96,1,8.5,999,-1,0,-1
96526,-124.98,191.59,96,1,5,999,-1,0,-1
96527,77.87,-17.83,96,1,10.5,999,-1,0,-1
96528,172.05,-129.63,96,1,21.5,999,-1,0,-1
96529,136.92,-127.1,96,1,12,999,-1,0,-1
96530,90.48,-24.17,96,1,12.5,999,-1,0,-1
96531,172.32,-128.93,96,1,21,999,-1,0,-1
96532,-147.2,70.7,96,1,9.5,999,-1,0,-1
96533,-176.37,93.61,96,1,4,999,-1,0,-1
96534,160.25,-153.5,96,1,21.5,999,-1,0,-1
96535,-39.49,51.25,96,1,23.5,999,-1,0,-1
96536,198.58,-179.79,96,1,14,999,-1,0,-1
96537,152.48,-127.19,96,1,23,999,-1,0,-1
96538,-38.6,38.92,96,1,18,999,-1,0,-1
96539,201.67,-204.94,96,1,6,999,-1,0,-1
96540,-96.05,119.25,96,1,25.5,999,-1,1,20472
96541,-73.91,60.36,96,1,9,999,-1,0,-1
96542,73.92,-26.84,96,1,8.5,999,-1,0,-1
96543,-90.84,1.38,96,1,27.5,999,-1,1,20473
96544,-173.01,111.77,96,1,6.5,999,-1,0,-1
96545,170.26,-162.94,96,1,16.5,999,-1,0,-1
96546,-73.88,80.6,96,1,24.5,999,-1,0,-1
96547,132.31,-89.97,96,1,30.5,999,-1,1,20474
96548,93.18,-50.49,96,1,15.5,999,-1,0,-1
96549,33.68,-8.91,96,1,1.5,999,-1,0,-1
96550,-66.97,74.23,96,1,21.5,999,-1,0,-1
96551,103.98,-53.21,96,1,20,999,-1,0,-1
96552,-58.1,-60.44,96,1,16.5,999,-1,0,-1
96553,-3.85,13.16,96,1,12,999,-1,0,-1
96554,163.72,-119.44,96,1,20,999,-1,0,-1
96555,-152.14,88.24,96,1,7.5,999,-1,0,-1
96556,-85.56,3.01,96,1,22,999,-1,0,-1
96557,46.08,36.47,96,1,2,999,-1,0,-1
96558,-110.59,9.06,96,1,21.5,999,-1,0,-1
96559,145.88,-97.93,96,1,28.5,999,-1,1,20475
96560,-31.35,36.26,96,1,19,999,-1,0,-1
96561,189.49,-173.21,96,1,17,999,-1,0,-1
96562,-111.47,-11.17,96,1,12,999,-1,0,-1
96563,-111.62,-11.33,96,1,12,999,-1,0,-1
96564,150.57,-110.34,96,1,26.5,999,-1,1,20476
96565,-64.06,83.8,96,1,28,999,-1,1,20477
96566,109.91,-74.26,96,1,25,999,-1,1,20478
96567,100.64,-61.97,96,1,20.5,999,-1,0,-1
96568,159.73,-161.61,96,1,9,999,-1,0,-1
96569,154.11,-138.62,96,1,22,999,-1,0,-1
96570,120.49,-89.76,96,1,30,999,-1,1,20479
96571,-74.06,-25.02,96,1,26.5,999,-1,1,20480
96572,-38.62,-75.08,96,1,9.5,999,-1,0,-1
96573,-84.35,-22.69,96,1,25.5,999,-1,1,20481
96574,-61.25,-33.28,96,1,25.5,999,-1,1,20482
96575,-79.76,-11.46,96,1,25.5,999,-1,1,20483
96576,-39.34,-96.07,96,1,8,999,-1,0,-1
96577,-29.05,-19.38,96,1,2,999,-1,0,-1
96578,-28.63,-37.62,96,1,2,999,-1,0,-1
96579,71.17,8.43,96,1,3,999,-1,0,-1
96580,146.56,-145.11,96,1,10,999,-1,0,-1
96581,-78.49,-1.3,96,1,18.5,999,-1,0,-1
96582,-89.83,-18.36,96,1,23,999,-1,0,-1
96583,-124.96,159.64,96,1,10.5,999,-1,0,-1
96584,112.78,-73.73,96,1,26,999,-1,1,20484
96585,-31,30.29,96,1,15.5,999,-1,0,-1
96586,-151.39,199.88,96,1,3,999,-1,0,-1
96587,-122.25,11.41,96,1,10,999,-1,0,-1
96588,-49.9,83.41,96,1,26.5,999,-1,1,20485
96589,91.16,-63.27,96,1,14,999,-1,0,-1
96590,-89.64,122.98,96,1,30.5,999,-1,1,20486
96591,161.75,-154.01,96,1,22.5,999,-1,0,-1
96592,-48.19,-85.7,96,1,9,999,-1,0,-1
96593,-137.39,65.63,96,1,9,999,-1,0,-1
96594,-35.86,60.71,96,1,23,999,-1,0,-1
96595,152.14,-86.66,96,1,15,999,-1,0,-1
96596,-66.96,117.06,96,1,16.5,999,-1,0,-1
96597,-62.77,-54.4,96,1,19.5,999,-1,0,-1
96598,137.4,-90.31,96,1,29.5,999,-1,1,20487
96599,-31.27,44.23,96,1,22,999,-1,0,-1
96600,167.12,-153.78,96,1,23.5,999,-1,0,-1
96601,-26.57,33.74,96,1,16.5,999,-1,0,-1
96602,-8.69,-103.28,96,1,6,999,-1,0,-1
96603,-25.98,-94.85,96,1,10.5,999,-1,0,-1
96604,-52.38,-34.95,96,1,19.5,999,-1,0,-1
96605,-62.09,88.46,96,1,29.5,999,-1,1,20488
96606,-55.55,68.87,96,1,25.5,999,-1,1,20489
96607,-95.75,108.8,96,1,20.5,999,-1,0,-1
96608,-59.87,-46.95,96,1,23.5,999,-1,0,-1
96609,28.82,-37.82,96,1,2,999,-1,0,-1
96610,-69.63,-36.63,96,1,28,999,-1,1,20490
96611,-47.36,-46.5,96,1,18.5,999,-1,0,-1
96612,-55.04,81.33,96,1,29.5,999,-1,1,20491
96613,-31.69,63.37,96,1,18,999,-1,0,-1
96614,-134.48,88.91,96,1,3.5,999,-1,0,-1
96615,-51.13,-32.86,96,1,18,999,-1,0,-1
96616,0.97,-114.74,96,1,3.5,999,-1,0,-1
96617,-55.87,76.23,96,1,31,999,-1,1,20492
96618,73.02,-28.55,96,1,8.5,999,-1,0,-1
96619,135.46,-95.24,96,1,29.5,999,-1,1,20493
96620,-120.34,151.5,96,1,11.5,999,-1,0,-1
96621,113.55,-43.81,96,1,11,999,-1,0,-1
96622,-68.01,71.31,96,1,20,999,-1,0,-1
96623,156.49,-139.51,96,1,24,999,-1,0,-1
96624,111.58,-51.35,96,1,17,999,-1,0,-1
96625,-24.77,62.72,96,1,14,999,-1,0,-1
96626,-64.78,-45.07,96,1,25,999,-1,1,20494
96627,155.79,-138.62,96,1,24,999,-1,0,-1
96628,99.85,-71.79,96,1,16,999,-1,0,-1
96629,190.25,-120.58,96,1,3.5,999,-1,0,-1
96630,-63.49,102.82,96,1,20.5,999,-1,0,-1
96631,230,-199.27,96,1,4,999,-1,0,-1
96632,-63.56,110.43,96,1,19.5,999,-1,0,-1
96633,-110.52,45.27,96,1,16.5,999,-1,0,-1
96634,-72.15,81.99,96,1,25,999,-1,1,20495
96635,-66.18,-31.73,96,1,27,999,-1,1,20496
96636,-120.88,6.9,96,1,8,999,-1,0,-1
96637,-128.22,192.1,96,1,4.5,999,-1,0,-1
96638,70.05,-15.09,96,1,8.5,999,-1,0,-1
96639,-80.07,-36.27,96,1,18,999,-1,0,-1
96640,162.82,-159.14,96,1,14.5,999,-1,0,-1
96641,-62.81,-28.34,96,1,25.5,999,-1,1,20497
96642,-80.6,-34.77,96,1,22,999,-1,0,-1
96643,140.63,-107.03,96,1,29.5,999,-1,1,20498
96644,-84.64,113.85,96,1,30.5,999,-1,1,20499
96645,-81.29,-41.67,96,1,16,999,-1,0,-1
96646,170.95,-133.09,96,1,24.5,999,-1,0,-1
96647,96.8,-67.76,96,1,17,999,-1,0,-1
96648,150.69,-100.77,96,1,26,999,-1,1,20500
96649,136.52,-82.59,96,1,23.5,999,-1,0,-1
96650,-53.88,-93.49,96,1,5,999,-1,0,-1
96651,111.88,-72.34,96,1,25.5,999,-1,1,20501
96652,-22.19,54.98,96,1,16.5,999,-1,0,-1
96653,-230,183.55,96,1,1,999,-1,0,-1
96654,-14.6,-88.63,96,1,8.5,999,-1,0,-1
96655,-106.76,31.56,96,1,22.5,999,-1,0,-1
96656,-15.52,-103.58,96,1,7,999,-1,0,-1
96657,-120.85,125.69,96,1,7.5,999,-1,0,-1
96658,-66.32,-35.5,96,1,26.5,999,-1,1,20502
96659,-52.16,-34.61,96,1,18.5,999,-1,0,-1
96660,-82.97,-17.03,96,1,24,999,-1,0,-1
96661,203.35,-169.41,96,1,10,999,-1,0,-1
96662,-112.11,49.06,96,1,16,999,-1,0,-1
96663,-113.16,37.12,96,1,21.5,999,-1,0,-1
96664,-138.47,46.45,96,1,12,999,-1,0,-1
96665,-44.06,64.05,96,1,26.5,999,-1,1,20503
96666,94.22,-20.92,96,1,10,999,-1,0,-1
96667,-84.75,133.21,96,1,16.5,999,-1,0,-1
96668,140.41,-104.58,96,1,29.5,999,-1,1,20504
96669,-35.76,58.94,96,1,21.5,999,-1,0,-1
96670,102.94,-82.95,96,1,12,999,-1,0,-1
96671,98.02,-43.68,96,1,16,999,-1,0,-1
96672,80.86,-34.46,96,1,13,999,-1,0,-1
96673,-78.36,84.35,96,1,19,999,-1,0,-1
96674,-55.8,-55.98,96,1,18,999,-1,0,-1
96675,-19.77,38.46,96,1,18.5,999,-1,0,-1
96676,-56.48,90.24,96,1,26,999,-1,1,20505
96677,-47.92,-46.33,96,1,18.5,999,-1,0,-1
96678,126.97,-104.45,96,1,24,999,-1,0,-1
96679,149.97,-123.69,96,1,22,999,-1,0,-1
96680,217.48,-230,96,1,4.5,999,-1,0,-1
96681,-111.73,15.25,96,1,24.5,999,-1,0,-1
96682,220.9,-201.19,96,1,6,999,-1,0,-1
96683,-88.85,132.39,96,1,19.5,999,-1,0,-1
96684,-86.15,106.06,96,1,29,999,-1,1,20506
96685,92.93,-65.32,96,1,14.5,999,-1,0,-1
96686,-171.52,209.65,96,1,1,999,-1,0,-1
96687,-100,80.77,96,1,3.5,999,-1,0,-1
96688,-95.4,116.31,96,1,25.5,999,-1,1,20507
96689,-71.94,113.1,96,1,22,999,-1,0,-1
96690,-142.19,32.59,96,1,7.5,999,-1,0,-1
96691,-83.05,108.05,96,1,30,999,-1,1,20508
96692,-23.45,66.67,96,1,12,999,-1,0,-1
96693,-148.55,23.53,96,1,3,999,-1,0,-1
96694,-105.85,135.05,96,1,15.5,999,-1,0,-1
96695,138.18,-113.96,96,1,27,999,-1,1,20509
96696,-64.06,67.83,96,1,21,999,-1,0,-1
96697,-106.38,131.95,96,1,16,999,-1,0,-1
96698,-56.06,84.46,96,1,28.5,999,-1,1,20510
96699,132.29,-84.23,96,1,26.5,999,-1,1,20511
96700,124.26,-93.76,96,1,25.5,999,-1,1,20512
96701,-95.47,115.94,96,1,25.5,999,-1,1,20513
96702,-23.53,41.16,96,1,18,999,-1,0,-1
96703,-180.7,104.93,96,1,5,999,-1,0,-1
96704,-85.8,-5.25,96,1,26.5,999,-1,1,20514
96705,-26.73,24.85,96,1,13.5,999,-1,0,-1
96706,-64.89,75.58,96,1,29.5,999,-1,1,20515
96707,-60.87,-13.2,96,1,11,999,-1,0,-1
96708,-163.87,79.32,96,1,7.5,999,-1,0,-1
96709,-86.86,-31.41,96,1,18.5,999,-1,0,-1
96710,-86.37,0.81,96,1,25.5,999,-1,1,20516
96711,-33.64,65.19,96,1,21.5,999,-1,0,-1
96712,-63.19,-24.4,96,1,20,999,-1,0,-1
96713,-87.67,81.67,96,1,10,999,-1,0,-1
96714,-117.32,43.72,96,1,19.5,999,-1,0,-1
96715,181.99,-158.02,96,1,21,999,-1,0,-1
96716,178.13,-145.21,96,1,22,999,-1,0,-1
